,song,genre,duration,tempo,tempo_changes,tempo_confidence,sub_strength,bass_strength,lomid_strength,mid_strength,himid_strength,pres_strength,brill_strength,mean_RMS,std_RMS,spectral_centroid,spectral_bandwidth,band 0_contrast,band 1_contrast,band 2_contrast,band 3_contrast,mean_flatness,peak_flatness,rolloff(0.5),tuning
74,09 Jumpman.wav,hiphop,205.8792290249433,143.5546875,0.31577760234577645,0.8566595240780421,-34.99079895019531,-38.56599807739258,-43.9224739074707,-54.084659576416016,-60.51008605957031,-63.92264938354492,-67.4317855834961,0.23185165226459503,0.11228526383638382,2023.6096389932366,2421.1751507881568,22.705478902813027,14.856226233200104,19.33564749191132,37.2193809883988,0.0127116022631526,0.24212157726287842,1047.90833958163,0.20999999999999996
75,02 I Wish.wav,hiphop,249.2043537414966,99.38401442307692,0.1583900121121774,0.9349669244386472,-42.6065559387207,-27.70833969116211,-38.21498107910156,-46.029319763183594,-47.87200927734375,-52.12678909301758,-59.236717224121094,0.2397613823413849,0.08856596797704697,2534.9211851261316,2624.5367167837812,26.173857188972608,15.406428868577263,18.30645398669372,34.82466222193237,0.026660893112421036,0.27649226784706116,1615.673366366434,-0.26
76,10 Intergalactic.wav,hiphop,210.05297052154194,107.666015625,0.607936332485907,0.577871117497513,-31.4700984954834,-32.219573974609375,-40.07145690917969,-46.16171646118164,-47.56840896606445,-52.22663879394531,-61.85365676879883,0.2846006751060486,0.13743120431900024,2430.295211462104,2407.2858179985633,19.11930679929022,15.043968677840933,17.84571947320876,36.52093024495245,0.02836456336081028,0.31857141852378845,1677.4298590218098,0.33999999999999997
77,10 It Was a Good Day.wav,hiphop,260.06666666666666,161.4990234375,0.2231943576466387,0.9160789215248638,-39.81548309326172,-29.338346481323242,-34.76294708251953,-43.55878829956055,-49.99415969848633,-56.008174896240234,-62.788734436035156,0.19526921212673187,0.09090214967727661,2154.853480947547,2249.063975031503,20.99953706656452,16.076737701964095,20.102957845211765,38.71665856718025,0.021571585908532143,0.22842788696289062,1376.8196661082159,-0.49
78,1-03 Gin And Juice [Explicit].wav,hiphop,211.49333333333334,95.703125,0.20858491601712595,0.9291909100889231,-35.844390869140625,-27.589162826538086,-36.210845947265625,-44.5445556640625,-45.26470184326172,-46.88409423828125,-52.939327239990234,0.26996320486068726,0.0811072513461113,3124.837854833826,2940.7729079481014,23.75578488511066,15.09942397056173,19.249958428700882,31.399186339640934,0.04653531685471535,0.2690492868423462,2306.3564017858366,0.42000000000000004
79,Gettin Throwed Ft. Towkio & Joey Pur.wav,hiphop,216.70721088435374,143.5546875,0.07500267866709526,0.8888888888888888,-37.69337844848633,-30.856576919555664,-34.27606964111328,-48.6502799987793,-53.817378997802734,-57.9583854675293,-63.22695541381836,0.2953746020793915,0.1100025475025177,1867.6919296433246,2226.8554867182283,24.23952257063543,14.26288564859919,19.340691440474387,38.12462236288676,0.012460765428841114,0.2773176431655884,1003.5204042234209,-0.020000000000000018
80,I Gotta Stay Fly.wav,hiphop,237.2455328798186,135.99917763157896,0.22509297318457624,0.8805049911920141,-32.89646911621094,-30.289461135864258,-37.21052932739258,-44.32036590576172,-51.72126388549805,-55.540992736816406,-58.3419189453125,0.3082277774810791,0.1053231954574585,2347.015083506196,2762.768389590722,21.177659714704667,14.836486050169814,17.473313988343126,32.44792560484456,0.018156174570322037,0.23553182184696198,1134.565674831639,0.29000000000000004
81,03 Get By.wav,hiphop,227.42666666666668,117.45383522727273,0.7350689127105666,0.540684022460439,-34.452796936035156,-27.363630294799805,-36.84288024902344,-42.188377380371094,-47.289100646972656,-52.85783004760742,-57.879676818847656,0.28178420662879944,0.10999802500009537,2392.593904635897,2579.9794502603586,18.556643868481792,14.64952246022427,17.676957015133976,34.30075282037917,0.02830647863447666,0.3086581826210022,1429.4386560226837,0.14
82,11 Get Dis Money.wav,hiphop,211.12,95.703125,0.4289013526888816,0.7456285054437479,-53.47585678100586,-39.34218215942383,-42.641963958740234,-53.57538986206055,-59.575584411621094,-62.94540786743164,-65.99540710449219,0.22146736085414886,0.15836435556411743,2320.2799548235926,2482.0209868102665,23.01278160937473,15.684969320303177,18.701680799245324,34.61948896168905,0.02953490801155567,0.3819420039653778,1474.7686584331698,-0.4
83,07 FUN!.wav,hiphop,171.1015419501134,99.38401442307692,0.2985479712308319,0.7853168679603746,-30.05721092224121,-35.11155319213867,-38.554813385009766,-49.935333251953125,-57.351226806640625,-62.885528564453125,-67.4909896850586,0.341966837644577,0.08717477321624756,1478.2983568826803,2037.563319060997,27.029240056521573,18.253415832108825,19.250821506699968,37.114983547550395,0.005180422216653824,0.25846415758132935,651.0148583540423,0.33000000000000007
84,11 Forbidden Fruit (feat. Kendrick L.wav,hiphop,268.6666666666667,112.34714673913044,0.8037334716100596,0.5582058594762769,-44.66977310180664,-33.83427047729492,-38.1279182434082,-52.62117004394531,-60.54149627685547,-67.97090911865234,-72.09468078613281,0.21740517020225525,0.13456706702709198,1347.0396873789796,1717.927228745257,25.878116934343275,14.958823629000745,18.696660974636544,40.96111690114513,0.007804855238646269,0.2665124535560608,725.8537389405626,0.06000000000000005
85,02 First Day Out.wav,hiphop,254.74721088435373,99.38401442307692,0.8476121035362741,0.4936201239518775,-40.77303695678711,-38.8333740234375,-40.32088088989258,-45.97306442260742,-51.75434875488281,-63.9017448425293,-61.95819091796875,0.25970393419265747,0.1623557060956955,2441.0289845814696,2570.695846490891,21.373843586587356,15.437117857747158,19.2921487965732,35.979617894974695,0.020636126399040222,0.33441513776779175,1623.1083618564585,0.030000000000000027
86,02 For My People.wav,hiphop,232.77333333333334,99.38401442307692,0.7481296758104738,0.5184039900249376,-40.57310485839844,-32.428672790527344,-36.99343490600586,-48.81284713745117,-56.8573112487793,-60.535030364990234,-64.75303649902344,0.2709445655345917,0.12718531489372253,1780.1439699200234,2131.3298469162323,25.052642442765958,15.991423555281852,19.760020772585623,38.5191088026723,0.014458887279033661,0.3386378586292267,978.4623061486908,0.0
87,The Food (Feat. Kanye West) (Studio.wav,hiphop,259.97061224489795,86.1328125,1.4646780387603822,0.20969902652496206,-30.239349365234375,-30.820375442504883,-37.06651306152344,-45.25786590576172,-53.24213409423828,-59.75941467285156,-64.34236145019531,0.23476271331310272,0.09895589202642441,1940.7175812949438,2286.5689740657353,18.124903940239022,14.985161299471761,18.413534396488163,38.146239666732505,0.014644574373960495,0.25963419675827026,1088.169083114478,0.07999999999999996
88,02 Doomsday.wav,hiphop,298.02721088435374,95.703125,0.45968056096610826,0.6426178418387223,-38.3423957824707,-30.617624282836914,-39.16233444213867,-52.468528747558594,-52.472023010253906,-52.97089767456055,-59.537193298339844,0.21133601665496826,0.10317591577768326,2804.2837981010653,2785.4525025412026,17.76432575783943,15.714877619804962,20.00977944510269,33.46473100088521,0.0386015810072422,0.34131917357444763,1853.2026570717278,-0.3
89,02 Energy.wav,hiphop,181.9275283446712,172.265625,0.778557753669432,0.2850031908104659,-45.69481658935547,-40.020992279052734,-42.91332244873047,-55.30356216430664,-59.32273483276367,-62.636959075927734,-66.51728057861328,0.18299807608127594,0.1222403421998024,2338.791617066273,2319.6032260990182,19.702228199560125,17.08179777189055,20.202896396201606,37.189574439892574,0.025880523025989532,0.32860666513442993,1623.6282506381622,0.010000000000000009
90,06 Dirt Off Your Shoulder.wav,hiphop,245.17333333333335,161.4990234375,0.30305900179941286,0.6804621649777441,-32.16093444824219,-36.939388275146484,-41.36572265625,-48.331336975097656,-53.073707580566406,-63.362239837646484,-68.60328674316406,0.3033599853515625,0.1526762992143631,1780.0822607403027,2019.4926727536763,20.92715163772916,15.093905342022829,19.252826246713624,39.54477552407991,0.012681533582508564,0.3390897214412689,1056.4820827278566,-0.020000000000000018
91,03 Chrome (Like Ooh).wav,hiphop,207.78666666666666,92.28515625,0.8716057660073752,0.33869706112414794,-44.18244552612305,-37.713645935058594,-40.74187088012695,-47.427852630615234,-50.74045944213867,-58.459190368652344,-65.57482147216797,0.2322336584329605,0.12015005946159363,2217.655315971804,2229.8691972798306,25.1621129192387,15.850733155099803,20.146551550853708,37.573175132413,0.023070598021149635,0.31065526604652405,1522.6229231268858,0.44000000000000006
92,03 Cilvia Demo.wav,hiphop,183.04213151927436,135.99917763157896,1.192439426614233,0.13319802105797285,-41.249839782714844,-31.61063575744629,-31.57121467590332,-46.167236328125,-54.27971267700195,-60.16770553588867,-62.61418151855469,0.3501240015029907,0.11631723493337631,1976.159565007359,2394.9599327199558,20.23582534905704,13.866923706980351,19.225694953025585,35.27033601604931,0.01471618376672268,0.3544352352619171,993.4965929948148,0.030000000000000027
93,Crew (CDQ).wav,hiphop,177.44,129.19921875,0.1439413766029835,0.8926982465323213,-46.7965087890625,-38.166839599609375,-42.61436462402344,-51.219322204589844,-57.453460693359375,-62.28408432006836,-63.24641418457031,0.2367730587720871,0.15576468408107758,2249.1185601338857,2571.9362129070814,25.081545697250206,16.332544456277496,19.730076411422964,35.08005365973897,0.021972402930259705,0.3029721975326538,1285.6522624762824,0.0
94,01 Check the Rhime.wav,hiphop,219.65333333333334,95.703125,0.07399577167019028,0.9862579281183932,-45.638816833496094,-31.547618865966797,-41.562496185302734,-51.88473129272461,-57.217525482177734,-59.79498291015625,-64.85456085205078,0.22488828003406525,0.13562838733196259,2193.7488649069237,2503.65451361125,23.544904824728217,15.352968449704791,17.277523701343714,33.57541226244467,0.034236811101436615,0.33419305086135864,1246.9943940563887,-0.19
95,08 Can't Go Wrong.wav,hiphop,184.72054421768706,135.99917763157896,0.49019607843137253,0.5603318250377074,-42.646392822265625,-33.34025573730469,-35.856014251708984,-40.11207962036133,-44.70769119262695,-51.1573486328125,-57.68006896972656,0.3229961693286896,0.15084315836429596,2682.9765661876218,2553.895372562991,23.05469551379078,13.414480116193765,16.435767984859762,35.063358362055475,0.046667277812957764,0.34488600492477417,1852.3345256822681,-0.26
96,C.R.E.A.M..wav,hiphop,252.02666666666667,92.28515625,0.8107610097659849,0.7001105583195135,-43.797237396240234,-36.30485534667969,-42.19210433959961,-54.072052001953125,-58.64594268798828,-65.50286102294922,-74.2354736328125,0.13682520389556885,0.08287042379379272,1532.2575067335506,1840.5669397624433,22.61661037921017,15.020108481780712,19.588257677660778,43.598770993027564,0.0048663378693163395,0.15853266417980194,804.396272219631,-0.33999999999999997
97,01 Blkjuptr [Prod. By Monte Booker].wav,hiphop,193.5673469387755,112.34714673913044,0.8396305625524769,0.4488425092959098,-62.40462875366211,-50.080787658691406,-48.19525909423828,-58.09407424926758,-64.36824035644531,-69.61890411376953,-70.81379699707031,0.11656532436609268,0.12257720530033112,2217.8558252382077,2414.0237437051987,22.366059269530325,16.059603422530788,20.882227069377073,35.77888009079391,0.020941540598869324,0.33181267976760864,1332.4240888696474,-0.15999999999999998
98,03 Backseat Freestyle.wav,hiphop,212.53596371882085,151.99908088235293,0.49158837666593835,0.6994756390648896,-32.70261001586914,-39.68647003173828,-45.08503341674805,-48.644710540771484,-50.795501708984375,-56.03597640991211,-61.10190200805664,0.27697616815567017,0.10416027158498764,2535.7836081565893,2621.644497686852,25.154507896322208,15.127085655487848,19.245699669950593,36.33556216211958,0.016257943585515022,0.30373868346214294,1642.6724207825814,0.14
99,Bad And Boujee (Ft. Lil Uzi Vert).wav,hiphop,334.46721088435373,129.19921875,0.46511627906976744,0.7169732731690386,-28.664133071899414,-35.09601593017578,-39.33279800415039,-48.10081481933594,-53.98395538330078,-55.92839431762695,-59.0811767578125,0.3153216242790222,0.11350664496421814,2476.6002238433966,2729.8198342479454,23.338852185486058,14.680945591403846,18.25662906870323,32.27227505601186,0.025494977831840515,0.2754027843475342,1485.296222828445,0.10999999999999999
100,10 Alone Together.wav,jazz,411.9738775510204,99.38401442307692,0.30434537564109787,0.668207180296455,-41.508914947509766,-33.337188720703125,-41.61846923828125,-56.05965042114258,-60.20315933227539,-59.90637969970703,-60.866397857666016,0.08369839191436768,0.03547067940235138,2947.3214910584716,3252.4681379424583,19.299553563589498,17.290913418507074,21.17841917544238,31.110717052784445,0.02381931245326996,0.24138924479484558,1428.985860235815,0.010000000000000009
101,01 Witch Hunt.wav,jazz,490.64,135.99917763157896,0.7903080781789787,0.44905588945151675,-53.88060760498047,-38.54623031616211,-41.10722732543945,-50.58283233642578,-54.875370025634766,-59.50995635986328,-64.33940887451172,0.05016910284757614,0.03074231557548046,2639.149725951016,2606.265506244699,19.901083802387017,14.277830078039658,19.247413604090923,35.30058371267114,0.027247464284300804,0.22679783403873444,1712.3711419057013,-0.08000000000000002
102,05 Wandering Wonder.wav,jazz,346.28,123.046875,0.8850744267131554,0.30038889633901034,-40.530635833740234,-33.44873046875,-39.466590881347656,-48.91378402709961,-54.42631530761719,-59.51668930053711,-65.72650146484375,0.14595678448677063,0.07566230744123459,1959.3520625735878,2253.40582788542,18.487108150018436,15.456975096317434,21.080247312950178,37.45679864750576,0.01928427256643772,0.2531292736530304,1078.6981149606704,0.020000000000000018
103,05 Teach Me Tonight.wav,jazz,307.02666666666664,117.45383522727273,0.6276941692505483,0.6377524011192619,-43.92354965209961,-28.824295043945312,-33.6717414855957,-43.254356384277344,-51.189781188964844,-56.53792953491211,-64.99482727050781,0.14908923208713531,0.05239730700850487,1831.96021635625,2164.284856023332,22.94328371405908,15.016684394644937,18.333695651010565,39.963325856557596,0.023730536922812462,0.21686241030693054,937.1266936044203,0.15000000000000002
104,01 Take Five.wav,jazz,324.16,123.046875,0.9168397679249337,0.31466227347611203,-43.72883224487305,-33.33281326293945,-40.19373321533203,-51.34313201904297,-58.681976318359375,-61.080169677734375,-66.70265197753906,0.10030839592218399,0.05937811732292175,2082.527002440668,2508.1233550519505,20.671805366794505,15.432091819324466,17.797329957017425,33.72277575323168,0.01697807013988495,0.24819624423980713,980.0738458501585,0.20000000000000007
105,04 Survival Of The Fittest.wav,jazz,608.0666666666667,135.99917763157896,1.0921032533985031,0.21742782954024745,-54.412601470947266,-41.74808883666992,-41.80702590942383,-53.04727554321289,-62.714420318603516,-69.7609634399414,-73.44425201416016,0.02874925546348095,0.019823860377073288,1601.7714149489905,1931.797258783767,19.60669288007398,15.093040318909354,18.83355570993129,39.49929309727057,0.013473599217832088,0.2503974735736847,824.3180349107296,-0.10999999999999999
106,2-11 Sunset at Sunset.wav,jazz,212.10249433106577,129.19921875,0.49261083743842365,0.757088122605364,-47.06075668334961,-36.76725387573242,-39.690574645996094,-55.67464065551758,-62.79176330566406,-61.6226806640625,-67.9432144165039,0.12530797719955444,0.06770344823598862,1891.870969105003,2392.7461868042788,18.86733366544988,14.952853005246485,21.551222777342257,35.04969280752434,0.017951849848031998,0.1931857019662857,790.0894059806035,0.050000000000000044
107,10 Sudwest Funk.wav,jazz,413.78086167800456,129.19921875,0.4994108074743281,0.6743729308119634,-40.29475402832031,-33.1622200012207,-37.42863845825195,-44.76136016845703,-51.905879974365234,-57.53347396850586,-63.082218170166016,0.1494310349225998,0.06122953072190285,2127.2955851048355,2366.03108292739,17.844486025615105,15.505793812966695,19.655134807748066,36.37872179950637,0.01883242279291153,0.16799621284008026,1176.867305206989,0.050000000000000044
108,03 Soul on Soul.wav,jazz,375.4533333333333,123.046875,0.6617192331478046,0.2119356833642548,-53.58311080932617,-41.868682861328125,-45.40302276611328,-50.5626106262207,-58.86610794067383,-64.14972686767578,-68.88878631591797,0.11331363022327423,0.05771157890558243,2160.382703461726,2300.743692243296,21.427521524151665,16.816704257271837,21.32479166444749,39.902444683756045,0.01398150622844696,0.24115970730781555,1305.5519797585227,0.08999999999999997
109,03 Strasbourg_St. Denis.wav,jazz,280.81333333333333,103.359375,0.32247395402679013,0.6771126178270217,-37.777549743652344,-32.446041107177734,-41.15459060668945,-51.933048248291016,-58.28825759887695,-62.52885055541992,-66.10469055175781,0.13533996045589447,0.06835780292749405,1898.9296644863591,2252.4526274968825,20.606603100313027,15.179817521742036,19.669883178710997,36.98220973252907,0.02083653211593628,0.19400717318058014,1008.911756588365,0.040000000000000036
110,04 Stable Mates.wav,jazz,364.17333333333335,172.265625,0.9627646008671257,0.3154169854628921,-47.38679122924805,-34.20207977294922,-40.1016960144043,-51.66699981689453,-57.0088005065918,-61.45771408081055,-66.48075103759766,0.10891368985176086,0.04944146052002907,2089.682848828262,2354.458940522292,21.820880340640404,15.782811069612466,22.05752960961701,37.67540111172827,0.019100472331047058,0.24630412459373474,1173.9680201932504,0.030000000000000027
111,01 So What.wav,jazz,562.0666666666667,135.99917763157896,0.45854504895278225,0.6947164043458504,-45.14958190917969,-41.140052795410156,-48.10160827636719,-55.45320129394531,-60.775447845458984,-64.60521697998047,-67.1602554321289,0.07624329626560211,0.05173839256167412,2394.398147880213,2677.138964911088,18.54915679375457,16.190563533591163,20.53619353597083,32.846078751645265,0.015509593300521374,0.28007370233535767,1302.451006673883,0.09999999999999998
112,04 Short Story.wav,jazz,431.8933333333333,103.359375,0.575237890435998,0.6687812483199828,-60.79458236694336,-34.95127487182617,-34.748077392578125,-46.251708984375,-53.6440315246582,-57.378482818603516,-59.49346923828125,0.12869496643543243,0.053213972598314285,2644.3037818148077,2818.3600392850226,30.282353948916345,14.61658112670887,19.081238703811135,34.2316858138754,0.02905886620283127,0.270537793636322,1454.8381214173633,-0.10999999999999999
113,01 Rowdy Rod.wav,jazz,337.61333333333334,123.046875,0.6946354883081155,0.356121045392022,-52.02299499511719,-32.89698028564453,-40.37491989135742,-48.952030181884766,-55.440155029296875,-61.0761604309082,-69.34198760986328,0.10828787088394165,0.05000792443752289,1841.4641728947875,2111.0325709904714,22.18084187288684,14.482700210271833,18.476003213318798,38.35375687918359,0.024036496877670288,0.2546052932739258,1028.277833038708,0.050000000000000044
114,06 Rosalie.wav,jazz,348.37333333333333,112.34714673913044,1.0263929618768328,0.17548653692348706,-59.7960319519043,-45.31740188598633,-42.50375747680664,-56.94242477416992,-69.60055541992188,-76.63092041015625,-79.32573699951172,0.10545042902231216,0.07157426327466965,988.2137895107273,1064.7710935320565,22.21486985621951,19.761154469130542,27.348954400489184,50.394527641099714,0.005177321378141642,0.014747467823326588,672.5157747647502,0.020000000000000018
115,09 Rogue Convoy.wav,jazz,426.2,151.99908088235293,0.3268864069735767,0.7447561972214656,-44.515594482421875,-27.5727596282959,-36.445682525634766,-43.6875114440918,-50.4594841003418,-56.334144592285156,-64.33795928955078,0.12524014711380005,0.04126982018351555,1976.997983668437,2224.5002758688347,24.67326325001316,15.156090703776057,16.9551479507003,38.32261608679436,0.015573086217045784,0.23658491671085358,1121.5027144766411,0.06000000000000005
116,03 Remembrance.wav,jazz,540.5466666666666,135.99917763157896,0.4596219931271478,0.6271907216494845,-39.29251480102539,-27.924406051635742,-42.136474609375,-51.32245635986328,-58.81547546386719,-62.2303581237793,-67.49995422363281,0.21181771159172058,0.09075576812028885,1542.0582223828546,2145.825118542471,24.381630777167263,15.755288421176381,18.930969499577046,35.68110022894029,0.012635991908609867,0.3903137445449829,611.9804775591978,-0.010000000000000009
117,09 Rabat.wav,jazz,464.52,135.99917763157896,0.6448065580325902,0.5182445266420074,-45.044342041015625,-29.55034637451172,-38.73774337768555,-51.027587890625,-60.25247573852539,-66.02166748046875,-71.1108169555664,0.1761334091424942,0.07933405786752701,1249.6824440836128,1858.898595446773,26.658821266316036,15.117910582783725,19.727116327008815,38.35305669434519,0.014150399714708328,0.22268828749656677,450.57683988748687,0.06000000000000005
118,24 Poinciana.wav,jazz,487.2138775510204,95.703125,0.28594576561978746,0.5009293237382643,-50.216835021972656,-32.178192138671875,-39.46965408325195,-52.684810638427734,-57.93125915527344,-60.20637512207031,-69.29861450195312,0.1422393023967743,0.06699659675359726,2056.2540904688963,2267.7536481895854,24.534941644772275,15.324984101609086,16.77682955651805,35.025255130494294,0.01547226682305336,0.1639758199453354,1277.0386027248994,-0.22999999999999998
119,07 On A Slow Boat To China.wav,jazz,239.94666666666666,135.99917763157896,0.5999612928198181,0.4537449196826011,-41.56361389160156,-35.76521301269531,-42.86470413208008,-57.81081771850586,-66.45709991455078,-70.35542297363281,-72.52820587158203,0.1501387059688568,0.09129896759986877,1331.349680468621,2033.234687635943,18.359614023188428,15.80386056909736,21.267267645954995,36.71156945711538,0.013906898908317089,0.12449601292610168,481.4402473025934,0.010000000000000009
120,08 One for Helen.wav,jazz,351.43655328798184,99.38401442307692,0.720137420718816,0.327365221987315,-46.95846939086914,-39.33488464355469,-42.3527717590332,-56.135833740234375,-67.84748840332031,-72.92156219482422,-75.35597229003906,0.07182220369577408,0.0412861593067646,1244.0787577429983,1753.718262833541,19.098406904914313,16.665800512465378,21.177913650294375,39.908635364861034,0.00580024067312479,0.1845315396785736,590.9068875786618,0.030000000000000027
121,04 Mr. Steepe.wav,jazz,379.0933333333333,129.19921875,0.6124823911312549,0.5443743492374594,-46.60404968261719,-31.422527313232422,-35.29719924926758,-45.498226165771484,-50.49987030029297,-55.25836181640625,-62.91413116455078,0.07231888920068741,0.03252052888274193,2174.09882593409,2375.796261265876,20.70084298735078,14.770914155774134,19.36559867293647,36.72347565352826,0.016284557059407234,0.17304569482803345,1221.06133897503,0.050000000000000044
122,02 Moment's Notice.wav,jazz,550.9066666666666,123.046875,0.6111438927758577,0.605875410941583,-58.51991271972656,-38.63788986206055,-40.016258239746094,-50.714500427246094,-57.9351921081543,-61.185569763183594,-62.26286315917969,0.07653792947530746,0.032001834362745285,2737.4784266497245,2903.296296438522,24.062692192136247,14.863685971109849,19.668381205715487,32.4078604127199,0.028195062652230263,0.24734118580818176,1487.295326683741,0.020000000000000018
123,1-03 Memories Of You.wav,jazz,223.57333333333332,123.046875,0.7996676705784609,0.1668916813791671,-35.952728271484375,-36.53956604003906,-39.29105758666992,-51.4674186706543,-62.02052688598633,-68.19468688964844,-74.38088989257812,0.07383064925670624,0.03466690331697464,1341.840800961022,1713.7955678457324,14.97649248269338,15.598862357286055,20.839625467537477,41.6482370442873,0.004440144170075655,0.06199146807193756,732.5974082808119,-0.02999999999999997
124,03 The Long Way Home.wav,jazz,343.6933333333333,161.4990234375,0.6890960680989056,0.5566139710849886,-47.29590606689453,-39.90895462036133,-43.886714935302734,-57.547698974609375,-66.05514526367188,-68.29972839355469,-72.41455078125,0.11528602987527847,0.07217562198638916,1483.639435242915,2024.8146900281774,21.63988016350335,18.433136587346358,24.160643666358585,38.62011415027862,0.005211671348661184,0.2115558385848999,681.039556125228,0.12
125,2-02 Leroy and Lanisha.wav,jazz,564.238775510204,172.265625,0.9465020576131686,0.29390946502057613,-45.987003326416016,-25.84357261657715,-32.02388381958008,-42.59868240356445,-47.16902542114258,-52.18484878540039,-59.811649322509766,0.19393755495548248,0.06907005608081818,2193.56902187623,2438.1170442516295,24.7731952137779,15.024590036927052,19.423420621007555,36.826889790588424,0.0160855483263731,0.18404516577720642,1228.454173900463,-0.010000000000000009
126,01 Jean Marie.wav,jazz,462.76,143.5546875,0.9433015554440541,0.5204716507777221,-47.42271423339844,-28.86410903930664,-35.25471878051758,-45.808467864990234,-51.13210678100586,-57.181514739990234,-65.23944091796875,0.11570914089679718,0.05358855053782463,1968.5532770764542,2214.641694167598,22.048984646062696,14.733763539768347,19.905993544759784,40.896055841410764,0.01556618232280016,0.1749349683523178,1122.7663852291614,0.010000000000000009
127,01 Lady Bird.wav,jazz,284.4266666666667,112.34714673913044,0.20408163265306123,0.6805714285714286,-49.64371109008789,-33.3731575012207,-37.744354248046875,-45.74347686767578,-52.40818786621094,-55.29160690307617,-64.02729797363281,0.06718400865793228,0.02870071493089199,2189.4055215500457,2334.2129555731335,26.503174093047356,15.283925947696007,21.081564481286893,37.68376611311215,0.016035597771406174,0.24044807255268097,1293.134765625,0.21999999999999997
128,18 Invitation.wav,jazz,217.3205442176871,117.45383522727273,0.5662393162393162,0.6398504273504273,-51.418006896972656,-34.3870964050293,-37.943992614746094,-50.31229019165039,-57.61199188232422,-63.16991424560547,-70.27362823486328,0.1248684749007225,0.0642496719956398,1806.7209473296625,1956.4475103605419,22.862250804766678,15.727514257504893,20.888236887674374,41.79446934861116,0.02566002495586872,0.1200454980134964,1125.7896775465745,0.14
129,1-04 Highway Rider.wav,jazz,465.6,112.34714673913044,0.7330939557151407,0.43422102533413126,-46.17470932006836,-35.52608108520508,-45.773834228515625,-62.978240966796875,-70.47151184082031,-71.99673461914062,-74.03192901611328,0.0645262598991394,0.047703903168439865,1155.754951044087,1831.1288764819387,19.90611858685718,17.521328757950318,21.547087658236116,36.17906084312689,0.005769849289208651,0.16176371276378632,409.1174360237601,0.020000000000000018
130,06 Honeysuckle Rose.wav,jazz,347.16,103.359375,0.3812454016453749,0.5882549662229951,-41.14821243286133,-34.817298889160156,-42.089874267578125,-55.23368453979492,-59.61429977416992,-61.17930603027344,-63.63319396972656,0.04253244772553444,0.018872274085879326,2576.3229866008705,2918.4963540259414,18.56275716780657,15.941180947642945,20.078826716276147,32.61371620533815,0.028733553364872932,0.2763039171695709,1241.0036767894915,0.15000000000000002
131,06 Have You Met Miss Jones_.wav,jazz,311.70721088435374,117.45383522727273,0.4543761638733706,0.6621229050279329,-38.412681579589844,-35.14324188232422,-39.03453063964844,-52.402774810791016,-62.59080505371094,-65.60476684570312,-69.2065658569336,0.12482739984989166,0.061068493872880936,1618.1866901430578,2136.3320784900316,17.98163134379423,15.467156455660165,20.166263180645043,36.88416766653716,0.023311132565140724,0.2660519778728485,672.1655518942039,0.08999999999999997
132,02 Hammer Head.wav,jazz,471.49333333333334,135.99917763157896,0.46291736432581504,0.509110607702157,-44.16645050048828,-34.878475189208984,-35.98038101196289,-45.486053466796875,-49.54409408569336,-54.67612075805664,-59.20823287963867,0.08632314950227737,0.03384878858923912,2756.3061511296983,2736.9800605081714,18.18693773056677,13.95208284498934,18.451381970505963,35.54227199409551,0.035908039659261703,0.2628469169139862,1716.1849424027228,-0.14
133,20 Four on Six.wav,jazz,372.0968707482993,99.38401442307692,0.33073322932917315,0.5206240249609985,-57.99357223510742,-30.306169509887695,-37.29817199707031,-54.55744934082031,-63.95705795288086,-68.06437683105469,-71.37303161621094,0.09751152247190475,0.04043858125805855,1258.9602451385872,2036.0298210249634,26.82213729433851,16.938373790386557,20.148918096880745,35.814109461983236,0.002920327940955758,0.10564926266670227,404.4264759652886,-0.24
134,03 Four By Five.wav,jazz,397.29333333333335,143.5546875,0.8240794856808884,0.3917592051431911,-48.0970573425293,-30.54201889038086,-33.46598434448242,-42.718475341796875,-49.25028991699219,-52.73665237426758,-54.84779739379883,0.15518374741077423,0.050472013652324677,2884.2925600108183,2963.712373766009,23.04461349320207,15.400286448364229,18.77927725649484,30.99080069184208,0.04673866927623749,0.2865113615989685,1631.1413952344208,0.07999999999999996
135,05 The Eye Of The Hurricane.wav,jazz,215.84,129.19921875,0.8928571428571428,0.43577882960413084,-47.36659622192383,-34.45860290527344,-41.467430114746094,-55.15263748168945,-66.33668518066406,-73.43291473388672,-77.74205780029297,0.0650915876030922,0.03123103827238083,1001.1927769839951,1212.3934104319976,20.979253858992134,17.108466621212866,23.04265911006815,47.387699861585794,0.0006158316391520202,0.0326705165207386,634.2762958572572,0.06000000000000005
136,09 Five O'Clock Whistle.wav,jazz,209.50666666666666,123.046875,0.7979607669289593,0.6218552587831099,-44.98154067993164,-40.08211135864258,-54.76142120361328,-64.3185806274414,-72.37769317626953,-73.2668228149414,-75.87075805664062,0.06332557648420334,0.03883839026093483,1419.5568332547732,2156.6279172159902,19.39123556147507,17.954985919534003,19.540191050559958,34.43886070250299,0.020887156948447227,0.30685678124427795,452.82968265128005,-0.07
